Datum;Tag;PaNr;Rohr;Blickrichtung;Tiefe;TK;Bonitur;BLOCK;FRUFOL;KULTUR1;KULTUR2;BOBE;Nduengung
35600;170;13;b;rechts;75;75;0;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;13;b;rechts;80;90;0;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;13;b;rechts;85;90;0;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;13;b;rechts;90;90;0;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;13;b;rechts;95;105;1;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;13;b;rechts;100;105;1;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;13;b;rechts;105;105;0;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;13;b;rechts;110;120;0;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;13;b;rechts;115;120;0;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;13;b;rechts;120;120;0;1;Agrar;Weizen;Senf;Pflug;Off.--50%
35600;170;12;a;links;5;15;2.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;10;15;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;15;15;2.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;20;30;1.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;25;30;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;30;30;3;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;35;45;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;40;45;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;45;45;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;50;60;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;55;60;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;60;60;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;65;75;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;70;75;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;75;75;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;80;90;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;85;90;4;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;90;90;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;95;105;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;100;105;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;105;105;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;110;120;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;115;120;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;links;120;120;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;5;15;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;10;15;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;15;15;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;20;30;2.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;25;30;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;30;30;1.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;35;45;1.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;40;45;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;45;45;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;50;60;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;55;60;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;60;60;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;65;75;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;70;75;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;75;75;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;80;90;3;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;85;90;5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;90;90;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;95;105;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;100;105;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;105;105;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;110;120;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;115;120;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;a;rechts;120;120;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;5;15;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;10;15;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;15;15;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;20;30;1.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;25;30;2.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;30;30;1.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;35;45;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;40;45;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;45;45;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;50;60;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;55;60;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;60;60;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;65;75;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;70;75;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;75;75;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;80;90;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;85;90;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;90;90;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;95;105;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;100;105;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;105;105;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;110;120;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;115;120;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;links;120;120;1;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;5;15;3;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;10;15;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;15;15;1.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;20;30;2.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;25;30;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;30;30;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;35;45;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;40;45;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;45;45;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;50;60;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;55;60;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;60;60;2;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;65;75;1.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;70;75;1.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;75;75;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;80;90;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;85;90;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;90;90;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;95;105;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;100;105;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;105;105;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;110;120;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;115;120;0.5;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35600;170;12;b;rechts;120;120;0;1;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;68;a;links;5;15;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;10;15;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;15;15;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;20;30;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;25;30;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;30;30;1;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;35;45;2.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;40;45;3;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;45;45;2;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;50;60;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;55;60;4;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;60;60;5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;65;75;5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;70;75;5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;75;75;1;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;80;90;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;85;90;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;90;90;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;95;105;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;100;105;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;105;105;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;110;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;115;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;links;120;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;5;15;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;10;15;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;15;15;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;20;30;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;25;30;2;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;30;30;1;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;35;45;4;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;40;45;2;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;45;45;2.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;50;60;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;55;60;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;60;60;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;65;75;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;70;75;1;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;75;75;1.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;80;90;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;85;90;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;90;90;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;95;105;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;100;105;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;105;105;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;110;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;115;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;a;rechts;120;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;5;15;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;10;15;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;15;15;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;20;30;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;25;30;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;30;30;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;35;45;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;40;45;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;45;45;3;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;50;60;2;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;55;60;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;60;60;1.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;65;75;1;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;70;75;1;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;75;75;3;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;80;90;3;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;85;90;3;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;90;90;4;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;95;105;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;100;105;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;105;105;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;110;120;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;115;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;links;120;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;5;15;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;10;15;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;15;15;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;20;30;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;25;30;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;30;30;1;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;35;45;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;40;45;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;45;45;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;50;60;1.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;55;60;2;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;60;60;1.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;65;75;3;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;70;75;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;75;75;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;80;90;0.5;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;85;90;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;90;90;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;95;105;2;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;100;105;2;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;105;105;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;110;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;115;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;68;b;rechts;120;120;0;3;Gemüse;Weizen;Spinat;Pflug;Off.--50%
35613;183;63;a;links;5;15;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;10;15;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;15;15;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;20;30;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;25;30;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;30;30;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;35;45;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;40;45;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;45;45;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;50;60;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;55;60;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;60;60;2;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;65;75;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;70;75;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;75;75;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;80;90;2;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;85;90;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;90;90;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;95;105;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;100;105;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;105;105;1.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;110;120;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;115;120;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;links;120;120;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;5;15;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;10;15;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;15;15;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;20;30;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;25;30;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;30;30;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;35;45;1.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;40;45;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;45;45;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;50;60;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;55;60;2.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;60;60;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;65;75;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;70;75;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;75;75;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;80;90;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;85;90;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;90;90;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;95;105;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;100;105;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;105;105;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;110;120;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;115;120;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;a;rechts;120;120;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;5;15;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;10;15;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;15;15;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;20;30;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;25;30;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;30;30;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;35;45;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;40;45;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;45;45;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;50;60;3.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;55;60;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;60;60;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;65;75;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;70;75;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;75;75;1.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;80;90;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;85;90;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;90;90;5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;95;105;1.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;100;105;0.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;105;105;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;110;120;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;115;120;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;links;120;120;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;rechts;5;15;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;rechts;10;15;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;rechts;15;15;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;rechts;20;30;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;rechts;25;30;0;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;rechts;30;30;1;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;rechts;35;45;4.5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;rechts;40;45;5;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
35613;183;63;b;rechts;45;45;2;3;Gemüse;Weizen;Spinat;Pflug;Offizialempf.
